plz,building_count,total_roof_m2,avg_roof_m2,area_km2,buildings_per_km2
82349,231,40672.01036872863,176.0693089555352,9.812935183059976,23.54035726219554
82362,2440,436262.01489925483,178.79590774559625,123.07140872516278,19.825888281240786
82377,3150,546884.0642187729,173.61398864088028,56.72985160234786,55.526321875124246
82380,2792,478686.19325010484,171.44920961679972,71.82822904234581,38.87051145802295
82383,811,143389.41348141225,176.80568863306073,46.05486770560846,17.609430672650443
82386,944,160072.59840203778,169.56843051063325,86.00071189229564,10.976653323314736
82387,369,58285.928941665785,157.95644699638424,49.204583506809115,7.499301359779549
82389,656,102999.72226964486,157.0117717525074,88.23773503273182,7.434461001935924
82390,242,42910.37381782745,177.3155942885432,57.82527304323661,4.185021310994137
82392,356,51669.70843402492,145.13963043265426,27.462138228550838,12.963302312340954
82393,701,116479.88628949257,166.1624626098325,60.49301480936238,11.588114796545199
82395,361,55478.69141228101,153.68058562958728,53.7113360171098,6.721113767957719
82396,675,113866.3356356496,168.69086760836976,76.54714055981324,8.818095556065364
82398,801,135469.42300653353,169.12537204311303,64.94301946845808,12.333889100876108
82399,534,92144.58594081647,172.55540438355143,48.826786329113084,10.93661983814817
82401,687,104051.78288544438,151.45819925101074,70.67250686644661,9.720894736311795
82402,717,115933.50958850342,161.69248199233394,77.0980073565157,9.299851248871544
82404,361,56773.95763080949,157.26858069476313,38.286635644902276,9.428877568354999
82405,636,100722.3999089483,158.36855331595643,113.20727532356553,5.618013490583573
82407,595,103708.1132222061,174.29934995328756,73.19270483768854,8.129225464743604
82409,548,83481.4219963412,152.33836130719197,105.14608752265379,5.211796395961315
82418,3707,631355.4101455765,170.31438094026882,166.10924619251261,22.316638507309616
82431,869,132572.69784506102,152.5577650691151,97.80206137004636,8.885293293686619
82432,326,51804.80218238925,158.9104361422983,79.50462910803579,4.1003901742250894
82433,779,127241.5887777247,163.33965183276598,70.90699384471917,10.986222342269222
82435,289,48570.92116527481,168.06547116012047,38.627047861292766,7.4818039690162275
82436,222,37780.49431523594,170.18240682538712,36.283129643526934,6.118546062070634
82438,491,78392.22679895339,159.65830305285823,121.537243960087,4.039913889780528
82439,706,114586.55521228097,162.3039025669702,50.39970695973727,14.008017954628208
82441,1079,157288.60112305474,145.77256823267354,90.11984098032652,11.972946115556836
82442,486,80250.73538210719,165.12496992203126,78.31724982038995,6.205529447402398
82444,519,76164.77358528365,146.75293561711686,53.69657216507469,9.665421442629215
82445,217,35225.592779241546,162.32992064166612,51.75083383714531,4.193169151300581
82447,119,19844.612195523245,166.76144702120374,14.584537136904896,8.159326475907207
82449,789,133667.31023928593,169.41357444776418,94.3478887012698,8.362667261142231
82467,4019,626752.9133281021,155.94747781241654,616.4824283045785,6.5192450189583955
82475,6,922.286832682576,153.71447211376267,14.212531080659996,0.4221626651824619
82481,2049,303773.53299192333,148.25453049874247,289.702011470091,7.072784857800478
82487,1355,214362.15918036003,158.20085548366055,66.18353910551345,20.473368730550725
82488,278,42628.91011488009,153.34140329093557,32.43724394364346,8.570395206294277
82490,579,94935.35919901647,163.96435094821499,55.10912024835661,10.50642792682335
82491,1058,154274.77324765307,145.81736601857568,107.86289598791748,9.808748321744618
82493,353,41397.6777171153,117.27387455273457,35.65150713062668,9.901404692559344
82494,333,50783.84739664827,152.50404623618098,45.535625574056446,7.312955423406416
82496,618,109911.40598866354,177.8501715026918,40.994559574955176,15.075171105815588
82497,748,109227.23563750733,146.02571609292423,66.2924928206574,11.28332889854635
82499,426,69014.95434994972,162.00693509377868,73.71137028193607,5.779298341227511
82515,1918,345121.54408897646,179.93823987954977,20.838025589596956,92.04326925088
82538,2244,384481.8105307372,171.33770522760125,64.44575099199326,34.81998371434595
82541,852,141904.3578650431,166.55441063972194,159.1014900407358,5.355072411841378
82544,1509,236759.360660169,156.8981846654533,173.32038921930783,8.706419405108848
82547,767,135442.7853305039,176.5877253331211,90.72661087899473,8.453969486669957
82549,632,104091.44942317661,164.70166047970983,100.42276821762093,6.293393532335474
83022,1168,231912.5636211464,198.55527707289932,9.919654617342248,117.74603502404399
83024,2031,390128.0055764082,192.0866595649474,20.874387255586463,97.29626911355005
83026,3065,601606.6650525288,196.28276184421821,51.66822384589641,59.320792778585684
83043,3356,628471.6638939751,187.26807624969462,91.84510105215625,36.53978232430951
83052,4036,755538.4360076629,187.19981070556562,112.18891857271352,35.97503257315141
83059,2724,553926.9901368964,203.35058375069616,44.84665700041703,60.74031337440981
83064,1812,348890.6513082298,192.54450955200318,93.54454687482594,19.37045034196037
83071,1795,359557.1376335962,200.3103830827834,58.32748911119577,30.774511767136154
83075,1787,304500.32154772204,170.39749387113713,128.00582896644912,13.960301764604646
83080,841,153520.47390119432,182.5451532713369,128.48325380949325,6.545600107909634
83083,920,165355.8575745648,179.73462779844002,85.08441326132079,10.812791259127483
83088,967,193674.86073674806,200.28424067916035,83.64412823344296,11.560883237388682
83093,1401,270135.6751039431,192.8163276973184,88.41945222716787,15.844929647387332
83098,996,185155.09396243253,185.89868871730172,74.5052571168975,13.36818418648355
83101,853,166081.87336539576,194.7032513076152,64.50626131742125,13.223522532217036
83104,1961,325450.9009636135,165.96170370403541,175.68891411181934,11.161774263980583
83109,1570,297160.11879429175,189.27396101547245,64.53833159607964,24.32662824050086
83112,1084,165366.53449189448,152.55215359030856,72.76793437949259,14.896671305067198
83115,747,147908.40943793123,198.00322548585171,35.40820315224259,21.09680620584353
